SKU,Item ID,Publish Status,Product Category,Price,Buy Box Item Price,MSRP,Shipping Weight,WPID,GTIN,Shelf Name,Primary Category Path,Brand,Offer Start Date,Offer End Date,Item Creation Date,Item Last Updated,Reviews Count,Average Rating,Competitor Price,Competitor Ship Price,Competitor Last Date Fetched,Condition,Product Type,Impressions,Clicks,Added to Cart,Sales Rank,Transactability Score,Buy Box Win %
3145891708769,787491395,PUBLISHED,"Beauty, Personal Care, & Hygiene",69.0,55.0,71.97,0.5,2NHGLOEYE0QR,3145891708707,Premium Foundation,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Face', 'Premium Foundation')",CHANEL,07-22-24,12-31-49,12-29-16,12-17-24,0,0.0,70.0,0.0,12-14-24,New,Foundation Makeup,Very low,Medium,Very low,1626,100,0
651986009985,5587667777,PUBLISHED,"Beauty, Personal Care, & Hygiene",29.99,29.99,-1.0,0.45,7GZGZ685E0UC,200001250224,Foundation with SPF,"('Home Page', 'Beauty', 'Makeup', 'Face Makeup', 'Foundation', 'Foundation with SPF')",Too Faced,06-15-24,12-31-49,09-04-24,10-23-24,0,0.0,23.56,3.68,05-17-24,New,Foundation Makeup,Very low,Medium,Very low,1318,100,100
716170184029,723445958,PUBLISHED,"Beauty, Personal Care, & Hygiene",29.99,29.99,82.03,0.5,6QNEYSEWM9TT,716170184029,Premium Foundation,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Face', 'Premium Foundation')",Bobbi Brown,09-09-24,12-31-49,02-23-18,11-12-24,365,4.2,51.5,0.0,12-16-24,New,Foundation Makeup,Very low,Low,Very low,1601,0,0
773602377435,140318888,PUBLISHED,"Beauty, Personal Care, & Hygiene",24.0,24.0,37.0,0.5,53D7TEGL2DPJ,773602377435,Premium Face Brushes,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Makeup Brushes and Applicators', 'Premium Face Brushes')",M.A.C,09-09-24,12-31-49,11-15-16,06-12-24,0,0.0,42.0,0.0,12-16-24,New,Makeup Brushes & Applicators,Very low,Very low,Very low,1266,31,100
773602672394,1131769038,PUBLISHED,"Beauty, Personal Care, & Hygiene",13.8,13.8,-1.0,0.5,6JU954QON48Y,773602672394,Lipstick,"('Home Page', 'Beauty', 'Makeup', 'Lip Makeup', 'Lipstick')",M.A.C,08-28-24,12-31-49,10-19-22,12-16-24,357,4.7,16.0,0.0,12-16-24,New,Lipsticks,Very low,Very low,Very low,4704,100,100
887167189966,545228843,PUBLISHED,"Beauty, Personal Care, & Hygiene",23.99,23.99,41.24,0.3,0RYPD9O5P4K7,887167189966,Premium Eye Makeup,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Eye Makeup')",Estee Lauder,09-24-24,12-31-49,11-22-17,11-12-24,2,3.0,26.0,0.0,12-16-24,New,Eyebrow Color,Very low,High,Very low,176,0,0
887167381742,567727411,PUBLISHED,"Beauty, Personal Care, & Hygiene",16.9,16.77,74.0,1.0,1E6LZK35AXEA,887167381742,Premium Face Masks,"('Home Page', 'Premium Beauty', 'Premium Skincare', 'Premium Face Masks')",Estee Lauder,08-28-24,12-31-49,01-17-19,12-18-24,0,0.0,59.03,0.0,09-24-24,New,Facial Masks,Very low,Medium,Very low,316,0,0
887167488700,820932222,PUBLISHED,"Beauty, Personal Care, & Hygiene",29.0,14.95,115.03,1.0,4IF4207NA7HV,887167488700,Body Lotions,"('Home Page', 'Personal Care', 'Bath & Body', 'Body Lotions')",Estee Lauder,09-24-24,12-31-49,11-05-21,12-18-24,2,5.0,18.0,0.0,09-23-24,New,Body Moisturizers,Very low,Low,Very low,-1,100,0
887167566057,5230410601,PUBLISHED,"Beauty, Personal Care, & Hygiene",34.99,34.99,52.0,0.5,3T8H0Y5QWA2V,887167566057,Foundation with SPF,"('Home Page', 'Beauty', 'Makeup', 'Face Makeup', 'Foundation', 'Foundation with SPF')",Estee Lauder,09-24-24,12-31-49,11-23-23,12-17-24,0,0.0,44.2,0.0,12-16-24,New,Foundation Makeup,Very low,Low,Very low,2872,100,0
KATZACBATHCEDARWOOD,24820116,PUBLISHED,"Home Decor, Kitchen, & Other",5.95,3.16,30.17,0.2,31P8AP2SSN5L,51381916961,Bubble Baths,"('Home Page', 'Personal Care', 'Bath & Body', 'Bath & Shower', 'Bubble Baths')",Aura Cacia,10-14-24,12-31-49,10-12-15,12-17-24,365,4.7,31.73,0.0,12-16-24,New,Bath Minerals & Salts,Very low,Medium,Very low,286,0,0
KATZLACOLLINEVITALEYECREAM,468612239,PUBLISHED,"Beauty, Personal Care, & Hygiene",152.0,152.0,195.0,0.5,5125237XPBR8,7612491180456,UNNAV,"('UNNAV',)",La Colline,10-15-24,12-31-49,08-19-21,10-25-24,0,0.0,190.0,0.0,12-15-24,New,Eye Creams & Serums,Very low,Very low,Very low,-1,100,100
18084961421,168221081,PUBLISHED,"Beauty, Personal Care, & Hygiene",55.0,34.1,72.0,1.2,5X0QQY3BEWBO,18084961421,Premium Face Moisturizers,"('Home Page', 'Premium Beauty', 'Premium Skincare', 'Premium Face Moisturizers')",Aveda,10-29-24,12-31-49,04-06-16,12-18-24,1,1.0,45.98,0.0,12-16-24,New,Hair & Scalp Treatments,Very low,High,Very low,1415,100,0
20714219949,173650873,PUBLISHED,"Beauty, Personal Care, & Hygiene",34.15,35.95,24.83,0.5,6OPXQIMSE6UB,20714219949,Premium Concealer,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Face', 'Premium Concealer')",Clinique,07-31-24,12-31-49,07-25-16,12-18-24,5,5.0,34.0,0.0,09-09-24,New,Concealer Makeup,Very low,Low,Very low,81,74,14
887167554887,293802851,PUBLISHED,"Beauty, Personal Care, & Hygiene",24.75,32.79,124.97,0.5,3PYRCYWEPYV5,887167554887,Estee Lauder Eye Cream,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Estee Lauder', 'Estee Lauder Eye Cream')",Estee Lauder,07-11-24,12-31-49,12-23-21,12-18-24,9,4.7,71.4,0.0,06-12-24,New,Eye Creams & Serums,Very low,Medium,Very low,138,0,0
18084037171,1620599039,PUBLISHED,"Beauty, Personal Care, & Hygiene",24.9,26.38,32.0,1.0,4GRPYUTBX49U,18084037171,Aveda,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Aveda')",Aveda,10-10-24,12-31-49,06-24-22,12-16-24,483,3.4,27.0,0.0,12-16-24,New,Shampoos,Very low,Medium,Very low,1300,0,0
3145891853902,854861121,PUBLISHED,"Beauty, Personal Care, & Hygiene",108.89,108.89,-1.0,0.5,5G8B0OPW1WDU,641785641554,Premium Foundation,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Face', 'Premium Foundation')",CHANEL,07-22-24,12-31-49,07-04-19,12-15-24,1,5.0,72.0,0.0,07-13-24,New,Foundation Makeup,Very low,Low,Very low,5227,100,0
651986977581,324634559,PUBLISHED,Other,9.0,8.99,27.47,0.5,2XKFSPV9N0AQ,651986977581,All Makeup,"('Home Page', 'Beauty', 'Makeup', 'All Makeup')",Too Faced,08-22-24,12-31-49,06-07-21,12-17-24,3,2.0,16.0,0.0,12-16-24,New,Lip Plumpers,Very low,Low,Very low,116,93,0
656089737650,14518268967,PUBLISHED,"Beauty, Personal Care, & Hygiene",23.99,23.99,-1.0,0.4,2Y84GZ8WVY4X,656089737650,Body Lotions,"('Home Page', 'Personal Care', 'Bath & Body', 'Body Lotions')",Katz Beauty Central,01-12-24,12-31-49,01-12-24,05-12-24,0,0.0,25.65,0.0,12-13-24,New,Body Moisturizers,Very low,Very low,Very low,-1,100,100
716170296302,3961893280,PUBLISHED,"Beauty, Personal Care, & Hygiene",25.99,25.99,55.0,0.5,2IB97CKWUE01,716170296302,Bobbi Brown,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Bobbi Brown')",Bobbi Brown,10-29-24,12-31-49,01-06-23,11-12-24,0,0.0,25.93,0.0,12-16-24,New,Concealer Makeup,Very low,Low,Very low,1122,100,0
773602671618,1152064470,PUBLISHED,"Beauty, Personal Care, & Hygiene",19.0,19.0,-1.0,0.5,3EGKL3V6X2VM,773602671564,Powder Blush,"('Home Page', 'Beauty', 'Makeup', 'Face Makeup', 'Blush', 'Powder Blush')",M.A.C,08-08-24,12-31-49,07-22-23,12-15-24,0,0.0,23.58,0.0,12-16-24,New,Blush,Very low,Very low,Very low,902,100,100
651986505081,5287929113,PUBLISHED,"Beauty, Personal Care, & Hygiene",11.95,11.95,-1.0,0.5,1APWDUAM0AU0,651986505081,Lipstick,"('Home Page', 'Beauty', 'Makeup', 'Lip Makeup', 'Lipstick')",Too Faced,08-20-24,12-31-49,01-20-24,12-14-24,0,0.0,29.0,0.0,12-16-24,New,Lipsticks,Very low,Low,Very low,981,100,0
887167608115,5405012844,PUBLISHED,"Beauty, Personal Care, & Hygiene",20.63,20.47,52.0,0.5,6P62C41H8CRR,887167608115,Eyebrow Gel,"('Home Page', 'Beauty', 'Makeup', 'Eye Makeup', 'Eyebrow Makeup', 'Eyebrow Gel')",Estee Lauder,03-09-24,12-31-49,12-02-24,12-18-24,0,0.0,33.0,0.0,12-15-24,New,Eyebrow Color,Very low,High,Very low,244,100,0
KATZBURBEESSHMP3,748405373,PUBLISHED,"Beauty, Personal Care, & Hygiene",18.95,21.77,37.09,0.1,6I97FTKOAFYH,843711353368,Burt's Bees Lip Balm,"('Home Page', 'Beauty', 'Beauty by Top Brands', ""Burt's Bees"", ""Burt's Bees Lip Balm"")",Burt's Bees,05-10-24,12-30-49,09-18-20,06-12-24,0,0.0,16.99,0.0,12-15-24,New,Lip Balms & Conditioners,Very low,Medium,Very low,1330,0,0
20714968892,890133542,PUBLISHED,"Beauty, Personal Care, & Hygiene",18.0,14.0,40.02,0.5,790Z9II9IUW9,20714968892,Clinique Makeup,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Clinique', 'Clinique Makeup')",Clinique,09-09-24,12-31-49,11-05-21,12-18-24,139,3.8,32.0,0.0,12-16-24,New,Concealer Makeup,Very low,Medium,Very low,100,0,0
651986504749,979055945,PUBLISHED,Clothing,15.0,14.19,21.83,0.5,2KI2MI8CL5IR,651986504749,All Makeup,"('Home Page', 'Beauty', 'Makeup', 'All Makeup')",Too Faced,08-22-24,12-31-49,03-11-21,12-18-24,40,3.8,33.0,0.0,12-16-24,New,Lip Plumpers,Low,Medium,Low,8,0,0
651986978441,1598084081,PUBLISHED,"Beauty, Personal Care, & Hygiene",14.22,14.97,18.0,0.5,2VKHXSLOKRN8,651986978441,All Makeup,"('Home Page', 'Beauty', 'Makeup', 'All Makeup')",Too Faced,08-22-24,12-31-49,08-26-22,08-12-24,5,4.0,57.59,0.0,08-09-24,New,Lip Plumpers,Very low,Low,Very low,30,0,0
7612491180005,223417198,PUBLISHED,"Beauty, Personal Care, & Hygiene",59.59,59.59,85.0,0.4,64CB8OCYJLZ8,7612491180005,UNNAV,"('UNNAV',)",La Colline,11-14-24,12-31-49,08-22-21,11-14-24,0,0.0,74.49,0.0,12-12-24,New,Facial Cleansers,Very low,High,Very low,-1,100,100
819984013810,5514882115,PUBLISHED,"Beauty, Personal Care, & Hygiene",58.0,18.99,0.0,0.5,1JZJY23W6NQ1,819984013810,Prep Your Skin for the Gym,"('Home Page', 'Health and Medicine', 'Sports Medicine & Injury Recovery Solution', 'Optimize Performance', 'Look Good', ' Feel Good', 'Prep Your Skin for the Gym')",Image Skin Care,11-20-24,12-31-49,04-23-24,11-20-24,0,0.0,59.98,0.0,08-09-24,New,Facial Moisturizers,Very low,High,Very low,2236,100,0
887167608139,5313184310,PUBLISHED,"Beauty, Personal Care, & Hygiene",20.89,19.99,52.0,0.5,2KCJ4PBQA16V,887167608139,Eyebrow Gel,"('Home Page', 'Beauty', 'Makeup', 'Eye Makeup', 'Eyebrow Makeup', 'Eyebrow Gel')",Estee Lauder,03-09-24,12-31-49,12-02-24,12-18-24,0,0.0,31.0,0.0,12-14-24,New,Eyebrow Color,Very low,High,Very low,244,100,0
cliniquealoeshavegel,5313508587,PUBLISHED,"Home Decor, Kitchen, & Other",25.0,25.0,-1.0,0.5,2FK3OPZNKJE6,3851224132568,Women's Shaving Cream,"('Home Page', 'Personal Care', 'Shaving', 'Shaving Cream', ""Women's Shaving Cream"")",Clinique,10-12-24,12-31-49,05-01-24,10-12-24,0,0.0,26.0,0.0,12-15-24,New,Shaving Creams & Balms,Very low,Very low,Very low,-1,32,86
887167539563,861572958,PUBLISHED,"Beauty, Personal Care, & Hygiene",45.0,23.99,162.32,1.0,3U04IFE0YWSW,887167539563,Prep Your Skin for the Gym,"('Home Page', 'Health and Medicine', 'Sports Medicine & Injury Recovery Solution', 'Optimize Performance', 'Look Good', ' Feel Good', 'Prep Your Skin for the Gym')",Estee Lauder,09-24-24,12-31-49,10-03-22,12-18-24,2,3.0,120.0,0.0,12-10-24,New,Facial Moisturizers,Very low,Low,Very low,929,100,0
KATZBBTONERALOVERA120ZFBM,678384886,PUBLISHED,"Beauty, Personal Care, & Hygiene",19.0,9.04,9.99,1.0,0VB0VFGRA5QZ,792850909373,Face Toner,"('Home Page', 'Beauty', 'Skin Care', 'Face Cleansers', 'Face Toners', 'Face Toner')",Burt's Bees,04-10-24,12-30-49,07-23-20,12-18-24,127,4.4,7.99,0.0,01-12-24,New,Facial Toners & Astringents,Low,Medium,Very low,42,100,0
20714066321,52074775,PUBLISHED,"Beauty, Personal Care, & Hygiene",26.0,26.0,38.0,0.5,1Q2K29MQZLCS,20714066321,Premium Foundation,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Face', 'Premium Foundation')",Clinique,08-22-24,12-31-49,06-19-16,12-18-24,24,4.8,33.9,0.0,03-19-24,New,Foundation Makeup,Low,Low,Very low,145,0,0
651986504336,3684720435,PUBLISHED,"Beauty, Personal Care, & Hygiene",15.9,15.9,-1.0,0.5,24B06WF2BXY7,651986504336,Lipstick,"('Home Page', 'Beauty', 'Makeup', 'Lip Makeup', 'Lipstick')",Too Faced,08-20-24,12-31-49,09-09-23,12-15-24,0,0.0,18.9,0.0,05-17-24,New,Lipsticks,Very low,Medium,Very low,345,100,100
690251058037,283959538,PUBLISHED,"Beauty, Personal Care, & Hygiene",32.0,27.2,32.0,1.0,4VOOFPAKER0L,690251058037,Premium Hand Soaps & Sanitizers,"('Home Page', 'Premium Beauty', 'Premium Bath & Body', 'Premium Hand Soaps & Sanitizers')",Jo Malone,08-28-24,12-31-49,01-27-19,12-18-24,22,4.8,32.0,0.0,05-12-24,New,Body Washes & Shower Gels,Very low,High,Very low,861,100,0
20714066123,25519346,PUBLISHED,"Beauty, Personal Care, & Hygiene",23.2,24.99,28.5,0.5,3GS4KK282HXD,20714066123,Premium Foundation,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Face', 'Premium Foundation')",Clinique,08-22-24,12-31-49,04-08-16,11-12-24,6,5.0,41.0,0.0,10-12-24,New,Foundation Makeup,Very low,Medium,Very low,255,0,0
192333074626,261924470,PUBLISHED,"Beauty, Personal Care, & Hygiene",28.95,28.8,33.0,0.5,5WNN3A754JHL,20714105242,Premium Foundation,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Face', 'Premium Foundation')",Clinique,07-22-24,12-31-49,07-20-17,10-23-24,0,0.0,27.95,0.0,08-09-24,New,Foundation Makeup,Very low,Low,Very low,1185,100,0
887167461055,6933462924,PUBLISHED,"Beauty, Personal Care, & Hygiene",27.0,27.0,-1.0,0.5,1NZRUTD35U9O,1141674610559,All Makeup,"('Home Page', 'Beauty', 'Makeup', 'All Makeup')",Estee Lauder,09-08-24,12-31-49,06-26-24,12-15-24,0,0.0,21.53,0.0,08-23-24,New,Concealer Makeup,Very low,Very low,Very low,1853,100,100
AA2,5060795950,PUBLISHED,"Beauty, Personal Care, & Hygiene",13.95,13.97,-1.0,0.5,4DOGB5GJD2RL,651986002634,All Makeup,"('Home Page', 'Beauty', 'Makeup', 'All Makeup')",Too Faced,08-08-24,12-31-49,09-27-23,11-25-24,1,5.0,29.0,0.0,12-16-24,New,Concealer Makeup,Very low,Very low,Very low,1661,100,0
20714192341,52087160,PUBLISHED,"Beauty, Personal Care, & Hygiene",17.01,17.99,20.3,0.3,37L8PMVFYIE0,20714192341,All Mascara,"('Home Page', 'Beauty', 'Makeup', 'Eye Makeup', 'Mascara', 'All Mascara')",Clinique,06-06-24,12-31-49,05-23-16,12-18-24,4,4.5,26.0,0.0,12-16-24,New,Mascara,Very low,Medium,Very low,365,100,0
27131008248,467029554,PUBLISHED,"Beauty, Personal Care, & Hygiene",43.0,45.0,35.77,1.0,1UQUW3FOM26O,27131008248,Premium Deodorants & Antiperspirants,"('Home Page', 'Premium Beauty', 'Premium Bath & Body', 'Premium Deodorants & Antiperspirants')",Estee Lauder,08-08-24,12-31-49,02-02-18,12-18-24,2,4.5,44.93,0.0,09-23-24,New,Body Powder,Very low,High,Very low,54,94,0
192333169001,5305898917,PUBLISHED,"Beauty, Personal Care, & Hygiene",25.0,25.0,-1.0,1.0,5BL8VDUHE0PN,192333169001,Skin Care Sets,"('Home Page', 'Beauty', 'Skin Care', 'Skin Care Sets')",Clinique,08-28-24,12-31-49,04-02-24,06-11-24,0,0.0,24.1,0.0,03-19-24,New,Skin Care Sets,Very low,Very low,Very low,-1,0,100
651986703173,739131996,PUBLISHED,"Beauty, Personal Care, & Hygiene",14.99,21.5,-1.0,0.5,3RG84NMSDCM1,651986703173,Cream Concealer,"('Home Page', 'Beauty', 'Makeup', 'Face Makeup', 'Concealer', 'Cream Concealer')",Too Faced,08-22-24,12-31-49,05-25-22,06-11-24,1,5.0,14.99,0.0,08-09-24,New,Concealer Makeup,Very low,Very low,Very low,2011,0,0
7612491110071,3097570781,PUBLISHED,"Beauty, Personal Care, & Hygiene",137.6,137.6,-1.0,0.3,4LCYSZIYS6V7,7612491110071,Prep Your Skin for the Gym,"('Home Page', 'Health and Medicine', 'Sports Medicine & Injury Recovery Solution', 'Optimize Performance', 'Look Good', ' Feel Good', 'Prep Your Skin for the Gym')",La Colline,11-14-24,12-31-49,05-29-23,11-12-24,0,0.0,172.0,0.0,12-15-24,New,Facial Moisturizers,Very low,Very low,Very low,-1,100,100
887167612556,5408165417,PUBLISHED,"Beauty, Personal Care, & Hygiene",33.0,19.93,52.0,0.3,17KKUP89V0GV,887167612556,Eyebrow Gel,"('Home Page', 'Beauty', 'Makeup', 'Eye Makeup', 'Eyebrow Makeup', 'Eyebrow Gel')",Estee Lauder,09-24-24,12-31-49,12-02-24,12-18-24,0,0.0,33.0,0.0,12-14-24,New,Eyebrow Color,Very low,High,Very low,244,100,0
KATZAURAPEPERMINTTABLE30Z,474225656,PUBLISHED,Medicine & Supplements,24.95,24.95,-1.0,0.72,1DDCYNZPDZP2,853211168249,Spa & Relaxation,"('Home Page', 'Health and Medicine', 'Massage', 'Spa & Relaxation')",Aura Cacia,12-10-24,12-31-49,09-25-21,12-10-24,0,0.0,21.13,0.0,12-14-24,New,Aromatherapy & Essential Oils,Very low,Very low,Very low,-1,100,100
192333149669,5317427968,PUBLISHED,"Beauty, Personal Care, & Hygiene",18.0,18.0,-1.0,1.0,25KI4Y4XWA1H,767194394925,Clinique Moisturiser,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Clinique', 'Clinique Moisturiser')",Clinique,08-08-24,12-31-49,12-02-24,11-27-24,0,0.0,27.14,0.0,05-10-24,New,Facial Moisturizers,Very low,Medium,Very low,5386,100,100
685428029613,151351947,PUBLISHED,"Beauty, Personal Care, & Hygiene",19.95,13.0,40.0,1.0,5M731KXVL8JK,685428029613,Hair Styling Creams,"('Home Page', 'Beauty', 'Hair Care', 'Hair Styling Products', 'Hair Styling Creams')",Bumble and bumble,08-30-24,12-31-49,03-17-22,12-17-24,0,0.0,11.99,0.0,05-13-24,New,Hair Styling Creams,Very low,Very low,Very low,-1,100,0
716170260426,5728408187,PUBLISHED,"Beauty, Personal Care, & Hygiene",33.99,32.98,-1.0,0.5,1FPYXPC04MIJ,716170260426,Bobbi Brown,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Bobbi Brown')",Bobbi Brown,10-29-24,12-31-49,04-05-24,11-13-24,0,0.0,22.99,0.0,12-14-24,New,Lipsticks,Very low,Very low,Very low,-1,100,0
773602551934,823160100,PUBLISHED,"Beauty, Personal Care, & Hygiene",35.0,35.0,-1.0,0.5,1V8DCQE4J280,773602551934,All Makeup,"('Home Page', 'Beauty', 'Makeup', 'All Makeup')",M.A.C,07-16-24,12-31-49,01-19-21,12-17-24,0,0.0,49.99,0.0,12-13-24,New,Foundation Makeup,Very low,Very low,Very low,759,0,100
A23,3187254210,PUBLISHED,"Beauty, Personal Care, & Hygiene",33.6,33.5,-1.0,0.5,1DO2DK9RM3CR,651986009909,Foundation with SPF,"('Home Page', 'Beauty', 'Makeup', 'Face Makeup', 'Foundation', 'Foundation with SPF')",Too Faced,08-08-24,12-31-49,06-30-23,12-13-24,0,0.0,13.7,0.0,05-18-24,New,Foundation Makeup,Very low,Low,Very low,623,100,0
192333118320,1231441710,PUBLISHED,"Beauty, Personal Care, & Hygiene",49.0,49.0,-1.0,1.0,1UU3WPFAPSIH,192333118320,Facial Treatments,"('Home Page', 'Beauty', 'Skin Care', 'Facial Serums and Treatments', 'Facial Treatments')",Clinique,09-16-24,12-31-49,01-06-23,12-15-24,0,0.0,50.0,15.83,09-09-24,New,Face Serums,Very low,Very low,Very low,2372,0,100
651986005741,3629814209,PUBLISHED,"Beauty, Personal Care, & Hygiene",19.99,15.3,-1.0,0.5,4G6JT61G2P77,651986005741,Lipstick,"('Home Page', 'Beauty', 'Makeup', 'Lip Makeup', 'Lipstick')",Too Faced,08-22-24,12-31-49,12-07-23,12-17-24,0,0.0,29.0,0.0,12-15-24,New,Lipsticks,Very low,High,Very low,911,100,0
18084927922,649205739,PUBLISHED,"Beauty, Personal Care, & Hygiene",140.0,116.9,161.25,3.0,2V4XY15BHM93,18084927922,Premium Conditioners,"('Home Page', 'Premium Beauty', 'Premium Hair Care & Hair Tools', 'Premium Conditioners')",Aveda,08-30-24,12-31-49,02-03-17,12-18-24,3,4.7,170.83,0.0,12-04-24,New,Conditioners,Very low,Very low,Very low,2013,100,0
20714324704,690921629,PUBLISHED,"Beauty, Personal Care, & Hygiene",22.75,20.0,42.46,0.2,5VTPZIWLXU2W,20714324704,Premium Foundation,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Face', 'Premium Foundation')",Clinique,10-10-24,12-31-49,06-04-17,11-12-24,2299,4.5,39.0,0.0,12-16-24,New,Foundation Makeup,Very low,Medium,Very low,359,0,0
3145891751048,608202954,PUBLISHED,Other,58.0,58.0,67.17,0.5,6KBPSNE05KLG,3145891751048,Lipstick,"('Home Page', 'Beauty', 'Makeup', 'Lip Makeup', 'Lipstick')",CHANEL,11-20-24,12-31-49,02-27-21,11-20-24,0,0.0,50.0,-1.0,08-26-23,New,Lipsticks,Very low,Low,Very low,-1,91,100
717334261297,1966407476,PUBLISHED,Other,15.25,15.09,60.0,0.5,6GI4MMP9HZVT,717334261297,Body Lotions,"('Home Page', 'Personal Care', 'Bath & Body', 'Body Lotions')",Origins,11-09-24,12-31-49,04-20-23,12-15-24,1,5.0,19.9,0.0,12-16-24,New,Body Moisturizers,Very low,High,Very low,4959,100,0
KATZAURACILAVENDA2.5,24820231,PUBLISHED,"Beauty, Personal Care, & Hygiene",7.15,7.06,8.95,0.2,305R2ZDC2G95,51381885793,Clean Beauty Skincare,"('Home Page', 'Beauty', 'Beauty by Topic', 'Clean Beauty', 'Clean Beauty Skincare')",Aura Cacia,10-14-24,12-31-49,04-22-16,12-17-24,1,1.0,8.85,0.0,12-16-24,New,Bath Oils,Very low,Very low,Very low,-1,100,0
887167189959,712448957,PUBLISHED,"Beauty, Personal Care, & Hygiene",23.0,18.85,41.99,0.3,277YQVKBWFT3,887167189959,Premium Eye Makeup,"('Home Page', 'Premium Beauty', 'Premium Makeup', 'Premium Eye Makeup')",Estee Lauder,09-24-24,12-31-49,07-22-17,07-12-24,4,4.5,26.0,0.0,12-16-24,New,Eyebrow Color,Very low,High,Very low,179,100,0
651986002566,2220387316,PUBLISHED,"Beauty, Personal Care, & Hygiene",13.87,13.87,-1.0,0.45,3501AQ7C6EVQ,723649513952,All Makeup,"('Home Page', 'Beauty', 'Makeup', 'All Makeup')",Too Faced,06-15-24,12-31-49,02-08-23,12-14-24,0,0.0,29.0,0.0,11-14-24,New,Concealer Makeup,Very low,Medium,Very low,478,100,100
717334260443,3734904236,PUBLISHED,"Beauty, Personal Care, & Hygiene",25.0,25.0,40.02,0.5,24SICIYG5Z1J,717334260443,Skin Care Products for Dry Skin,"('Home Page', 'Beauty', 'Skin Care', 'Skin Care Concern', 'Skin Care Products for Dry Skin')",Origins,05-11-24,12-31-49,10-03-23,12-18-24,3,5.0,25.99,0.0,12-16-24,New,Facial Masks,Very low,Medium,Very low,936,100,86
18084814000,184540998,PUBLISHED,"Beauty, Personal Care, & Hygiene",22.73,22.0,17.0,1.0,6YJT2S8N7AO7,18084814000,Premium Body Washes & Shower Gels,"('Home Page', 'Premium Beauty', 'Premium Bath & Body', 'Premium Body Washes & Shower Gels')",Aveda,09-09-24,12-31-49,06-26-16,12-18-24,0,0.0,46.39,0.0,09-11-24,New,Bath Soaps,Very low,Medium,Very low,1618,100,0
656089978084,14501609249,PUBLISHED,"Beauty, Personal Care, & Hygiene",23.91,23.91,-1.0,0.2,3PREIKFUS1SL,656089978084,Body Oils,"('Home Page', 'Personal Care', 'Bath & Body', 'Body Oils')",Katz Beauty Central,11-30-24,12-31-49,11-30-24,11-30-24,0,0.0,20.52,0.0,12-15-24,New,Body Oils,Very low,Very high,Very low,-1,100,100
773602610419,389232810,PUBLISHED,"Beauty, Personal Care, & Hygiene",29.0,28.0,-1.0,1.0,1AWG4RQOPCHM,773602610419,Makeup Sets,"('Home Page', 'Beauty', 'Makeup', 'Makeup Sets', 'Makeup Sets')",M.A.C,09-09-24,12-31-49,01-26-22,10-11-24,1,5.0,14.99,0.0,12-16-24,New,Makeup Sets,Very low,Medium,Very low,-1,100,0
887167503687,2160970059,PUBLISHED,"Beauty, Personal Care, & Hygiene",27.94,24.9,-1.0,1.0,2VOUGI9UQ1PE,887167503687,All Makeup,"('Home Page', 'Beauty', 'Makeup', 'All Makeup')",Estee Lauder,09-17-24,12-31-49,06-21-23,12-18-24,0,0.0,51.0,0.0,11-10-24,New,Eye Shadow,Very low,Medium,Very low,-1,100,0
KATZBOTALABWATERTREATMENT,5407756671,PUBLISHED,"Beauty, Personal Care, & Hygiene",27.0,31.99,-1.0,1.1,3GVUR8FTA3CK,715450273705,Mens Hair Care,"('Home Page', 'Personal Care', ""Men's Essentials"", 'Mens Hair Care')",BOTALAB,10-19-24,12-31-49,06-02-24,06-11-24,1,5.0,39.99,0.0,12-16-24,New,Hair & Scalp Treatments,Very low,High,Very low,1458,17,0
192333099773,421779943,PUBLISHED,"Beauty, Personal Care, & Hygiene",41.0,36.0,74.4,0.9,274B99GXO6LV,192333099773,Clinique for men,"('Home Page', 'Premium Beauty', 'Featured Brands', 'Clinique', 'Clinique for men')",Clinique,09-24-24,12-31-49,05-06-21,12-16-24,4,5.0,44.2,0.0,12-16-24,New,Facial Moisturizers,Very low,Medium,Very low,855,0,0
